order_id,customer_id,product,quantity,unit_price,order_date,region,status,total_amount
ORD00814,CUST0070,Laptop,4,308.11,2025-03-20,North,Completed,1232.44
ORD00317,CUST0165,Monitor,1,595.12,2025-02-06,South,Cancelled,595.12
ORD01320,CUST0096,Tablet,3,206.37,2025-06-12,North,Unknown,619.11
ORD01773,CUST0191,Webcam,1,165.85,2025-07-17,South,Pending,165.85
ORD00517,CUST0019,Webcam,2,985.98,2025-02-10,East,Completed,1971.96
ORD00534,CUST0295,Monitor,1,1084.02,2025-07-25,North,Completed,1084.02
ORD01076,CUST0129,Monitor,4,599.08,2025-03-18,West,Pending,2396.32
ORD00272,CUST0042,Laptop,1,613.86,2025-04-07,West,Completed,613.86
ORD00549,CUST0227,Headphones,3,624.18,2025-02-09,North,Completed,1872.54
ORD00965,CUST0233,Laptop,3,782.61,2025-02-13,East,Completed,2347.83
ORD01747,CUST0078,Charger,5,856.6,2025-08-23,North,Completed,4283.0
ORD01678,CUST0049,Tablet,4,1126.09,2025-03-03,West,Completed,4504.36
ORD01651,CUST0130,Monitor,5,45.48,2025-01-04,East,Pending,227.4
ORD00571,CUST0165,Mouse,1,789.57,2025-01-18,East,Pending,789.57
ORD00075,CUST0167,Keyboard,4,326.06,2025-07-24,East,Cancelled,1304.24
ORD00062,CUST0215,Monitor,4,336.94,2025-04-22,North,Completed,1347.76
ORD01069,CUST0177,Monitor,1,995.15,2025-08-24,South,Pending,995.15
ORD00810,CUST0121,Headphones,2,1290.53,2025-02-11,South,Cancelled,2581.06
ORD00245,CUST0012,Charger,3,1226.52,2025-07-10,North,Completed,3679.56
ORD01050,CUST0018,Mouse,1,764.16,2025-04-04,South,Completed,764.16
ORD01134,CUST0283,Monitor,1,1394.51,2025-03-03,North,Pending,1394.51
ORD01740,CUST0263,Tablet,1,1401.63,2025-08-11,North,Cancelled,1401.63
ORD00106,CUST0080,Mouse,4,1174.47,2025-03-09,North,Unknown,4697.88
ORD00674,CUST0156,Headphones,1,947.66,2025-05-29,North,Completed,947.66
ORD00643,CUST0269,Headphones,3,223.51,2025-08-12,East,Pending,670.53
ORD01303,CUST0093,Tablet,1,258.49,2025-04-18,East,Pending,258.49
ORD00510,CUST0105,Charger,5,1177.84,2025-05-04,East,Pending,5889.2
ORD00132,CUST0258,Monitor,5,74.61,2025-07-20,North,Cancelled,373.05
ORD00445,CUST0170,Tablet,1,989.18,2025-07-03,North,Completed,989.18
ORD00867,CUST0054,Keyboard,1,185.91,2025-02-22,South,Unknown,185.91
ORD00765,CUST0056,Laptop,1,775.08,2025-01-16,North,Cancelled,775.08
ORD01918,CUST0241,Mouse,2,1358.51,2025-07-09,South,Pending,2717.02
ORD01825,CUST0071,Monitor,4,1301.16,2025-02-22,West,Pending,5204.64
ORD00058,CUST0142,Tablet,1,366.48,2025-04-23,South,Cancelled,366.48
ORD01701,CUST0129,Headphones,3,1313.38,2025-06-02,South,Cancelled,3940.14
ORD01617,CUST0239,Tablet,3,1385.93,2025-08-05,West,Completed,4157.79
ORD01281,CUST0223,Charger,1,1393.56,2025-07-12,East,Completed,1393.56
ORD00087,CUST0002,Charger,4,1037.16,2025-05-01,North,Pending,4148.64
ORD01903,CUST0085,Tablet,2,11.46,2025-06-20,West,Pending,22.92
ORD00772,CUST0021,Mouse,3,745.63,2025-04-09,West,Pending,2236.89
ORD01262,CUST0266,Headphones,4,931.78,2025-05-20,North,Pending,3727.12
ORD00709,CUST0020,Keyboard,1,754.83,2025-01-23,East,Cancelled,754.83
ORD01743,CUST0027,Mouse,4,1140.15,2025-04-21,North,Unknown,4560.6
ORD01372,CUST0239,Mouse,5,1396.11,2025-01-23,North,Pending,6980.55
ORD01603,CUST0261,Mouse,1,1218.03,2025-07-26,South,Completed,1218.03
ORD00539,CUST0276,Keyboard,3,539.11,2025-06-22,West,Unknown,1617.33
ORD01472,CUST0295,Webcam,4,796.29,2025-06-27,East,Completed,3185.16
ORD01210,CUST0196,Charger,2,448.07,2025-04-14,North,Cancelled,896.14
ORD01594,CUST0094,Tablet,1,1455.74,2025-06-21,East,Cancelled,1455.74
ORD01339,CUST0232,Monitor,5,1463.03,2025-04-12,West,Cancelled,7315.15
ORD00419,CUST0220,Tablet,4,16.96,2025-05-17,South,Cancelled,67.84
ORD01898,CUST0290,Charger,3,54.61,2025-07-25,West,Pending,163.83
ORD01074,CUST0153,Webcam,1,17.68,2025-08-16,South,Completed,17.68
ORD01748,CUST0248,Mouse,2,707.78,2025-02-12,West,Completed,1415.56
ORD01313,CUST0119,Headphones,2,153.0,2025-05-22,East,Pending,306.0
ORD00852,CUST0014,Monitor,4,976.45,2025-06-16,West,Unknown,3905.8
ORD01794,CUST0163,Monitor,3,810.25,2025-04-19,North,Completed,2430.75
ORD01771,CUST0085,Headphones,4,148.89,2025-08-13,South,Completed,595.56
ORD01734,CUST0296,Charger,3,789.97,2025-04-15,North,Completed,2369.91
ORD01331,CUST0203,Monitor,3,1203.92,2025-08-22,East,Completed,3611.76
ORD01774,CUST0259,Headphones,5,592.13,2025-05-16,North,Pending,2960.65
ORD01842,CUST0174,Mouse,3,399.1,2025-05-21,East,Pending,1197.3
ORD00305,CUST0153,Mouse,1,209.58,2025-01-31,East,Completed,209.58
ORD01927,CUST0054,Headphones,4,858.45,2025-07-07,North,Unknown,3433.8
ORD01099,CUST0061,Keyboard,2,77.96,2025-03-02,North,Unknown,155.92
ORD00336,CUST0276,Keyboard,3,134.56,2025-01-21,South,Pending,403.68
ORD00996,CUST0091,Monitor,3,435.18,2025-04-25,South,Cancelled,1305.54
ORD00570,CUST0033,Charger,2,790.86,2025-05-08,South,Pending,1581.72
ORD00089,CUST0059,Monitor,1,231.99,2025-03-10,North,Completed,231.99
ORD00875,CUST0177,Laptop,3,1351.31,2025-06-06,South,Completed,4053.93
ORD01181,CUST0263,Keyboard,2,1301.64,2025-01-30,North,Cancelled,2603.28
ORD01756,CUST0190,Mouse,3,361.17,2025-08-14,West,Pending,1083.51
ORD00713,CUST0233,Laptop,1,1113.22,2025-08-25,South,Pending,1113.22
ORD01804,CUST0261,Monitor,4,17.88,2025-05-14,North,Unknown,71.52
ORD01900,CUST0038,Monitor,1,847.07,2025-07-27,North,Unknown,847.07
ORD01415,CUST0221,Charger,1,1129.57,2025-03-14,South,Completed,1129.57
ORD00222,CUST0266,Monitor,5,494.32,2025-06-19,North,Completed,2471.6
ORD00320,CUST0204,Monitor,4,1239.02,2025-05-07,East,Cancelled,4956.08
ORD01800,CUST0052,Charger,1,474.72,2025-08-13,North,Unknown,474.72
ORD00879,CUST0133,Monitor,3,1092.5,2025-05-10,South,Completed,3277.5
ORD01848,CUST0134,Keyboard,1,823.21,2025-02-07,South,Pending,823.21
ORD00826,CUST0287,Laptop,5,277.26,2025-02-13,West,Cancelled,1386.3
ORD01556,CUST0043,Tablet,1,741.95,2025-03-24,West,Pending,741.95
ORD00139,CUST0169,Mouse,4,536.86,2025-06-20,East,Unknown,2147.44
ORD00164,CUST0159,Charger,1,1189.58,2025-07-28,South,Unknown,1189.58
ORD01828,CUST0061,Mouse,3,1188.74,2025-05-18,South,Pending,3566.22
ORD01485,CUST0266,Keyboard,2,1045.65,2025-07-15,North,Pending,2091.3
ORD00961,CUST0012,Laptop,2,239.0,2025-03-26,South,Pending,478.0
ORD01700,CUST0294,Keyboard,4,512.24,2025-06-27,East,Pending,2048.96
ORD01272,CUST0126,Headphones,2,913.12,2025-05-03,North,Unknown,1826.24
ORD01209,CUST0078,Charger,5,651.96,2025-03-27,West,Cancelled,3259.8
ORD01982,CUST0239,Tablet,3,1028.56,2025-06-27,South,Unknown,3085.68
ORD01332,CUST0007,Laptop,1,1135.13,2025-05-15,North,Completed,1135.13
ORD01851,CUST0126,Charger,3,958.64,2025-01-23,South,Pending,2875.92
ORD00634,CUST0213,Charger,1,507.35,2025-05-24,South,Completed,507.35
ORD01400,CUST0190,Headphones,4,512.82,2025-03-17,North,Cancelled,2051.28
ORD00656,CUST0206,Charger,2,935.1,2025-05-21,West,Completed,1870.2
ORD00017,CUST0186,Headphones,2,96.31,2025-08-13,North,Completed,192.62
ORD01672,CUST0208,Headphones,2,817.53,2025-01-25,North,Completed,1635.06
ORD01195,CUST0213,Headphones,3,482.61,2025-03-30,North,Pending,1447.83
ORD00138,CUST0048,Charger,1,1119.44,2025-04-06,North,Completed,1119.44
ORD01858,CUST0034,Keyboard,1,606.12,2025-06-23,South,Pending,606.12
ORD00698,CUST0123,Tablet,4,103.86,2025-05-19,East,Completed,415.44
ORD01098,CUST0005,Tablet,5,1064.55,2025-05-15,East,Pending,5322.75
ORD01657,CUST0090,Laptop,1,138.28,2025-03-02,East,Pending,138.28
ORD00449,CUST0064,Tablet,4,991.1,2025-05-10,West,Completed,3964.4
ORD01946,CUST0148,Headphones,2,21.33,2025-03-20,North,Completed,42.66
ORD00328,CUST0005,Keyboard,4,533.27,2025-02-24,South,Pending,2133.08
ORD00318,CUST0039,Mouse,4,778.26,2025-03-13,East,Completed,3113.04
ORD01567,CUST0132,Charger,3,809.03,2025-03-14,East,Completed,2427.09
ORD00527,CUST0183,Keyboard,1,188.62,2025-01-21,South,Completed,188.62
ORD00088,CUST0233,Mouse,1,357.8,2025-03-09,North,Unknown,357.8
ORD01306,CUST0173,Mouse,1,77.4,2025-07-09,West,Completed,77.4
ORD00149,CUST0273,Monitor,5,842.5,2025-06-21,North,Completed,4212.5
ORD01664,CUST0178,Headphones,2,1223.2,2025-07-12,South,Pending,2446.4
ORD01491,CUST0069,Laptop,3,719.6,2025-08-19,South,Cancelled,2158.8
ORD00366,CUST0120,Keyboard,1,379.31,2025-03-03,North,Unknown,379.31
ORD00590,CUST0026,Charger,3,136.77,2025-05-09,East,Unknown,410.31
ORD01548,CUST0291,Webcam,1,1434.01,2025-02-18,North,Completed,1434.01
ORD00199,CUST0210,Mouse,2,1458.85,2025-06-14,West,Completed,2917.7
ORD01947,CUST0296,Mouse,1,1371.68,2025-06-03,South,Completed,1371.68
ORD00405,CUST0005,Tablet,2,974.58,2025-06-03,South,Cancelled,1949.16
ORD01729,CUST0189,Keyboard,2,805.15,2025-02-17,East,Completed,1610.3
ORD00484,CUST0162,Charger,2,17.2,2025-03-05,South,Unknown,34.4
ORD01496,CUST0198,Laptop,2,1469.5,2025-01-04,South,Completed,2939.0
ORD00792,CUST0224,Monitor,4,956.81,2025-07-21,East,Pending,3827.24
ORD00800,CUST0159,Tablet,4,844.14,2025-04-22,South,Completed,3376.56
ORD00385,CUST0050,Laptop,2,264.54,2025-03-16,West,Completed,529.08
ORD00751,CUST0213,Keyboard,5,698.56,2025-05-26,South,Pending,3492.8
ORD00423,CUST0207,Laptop,2,344.24,2025-02-03,South,Completed,688.48
ORD00315,CUST0276,Keyboard,3,1468.71,2025-03-16,North,Cancelled,4406.13
ORD01022,CUST0151,Monitor,1,223.31,2025-05-14,East,Unknown,223.31
ORD00544,CUST0086,Charger,1,152.38,2025-08-28,North,Completed,152.38
ORD00914,CUST0005,Mouse,4,562.02,2025-02-19,North,Pending,2248.08
ORD00663,CUST0207,Keyboard,3,102.99,2025-08-19,North,Completed,308.97
ORD00903,CUST0034,Tablet,1,617.17,2025-03-01,East,Pending,617.17
ORD01433,CUST0126,Headphones,3,449.99,2025-04-24,East,Completed,1349.97
ORD00686,CUST0062,Mouse,5,203.56,2025-06-18,North,Pending,1017.8
ORD01720,CUST0040,Charger,2,1184.22,2025-02-23,East,Cancelled,2368.44
ORD00160,CUST0044,Keyboard,1,379.14,2025-04-23,North,Pending,379.14
ORD01000,CUST0241,Monitor,2,1375.04,2025-01-02,East,Pending,2750.08
ORD01333,CUST0145,Headphones,1,352.71,2025-07-17,South,Completed,352.71
ORD01824,CUST0242,Monitor,5,506.81,2025-02-28,North,Completed,2534.05
ORD00203,CUST0298,Keyboard,2,991.51,2025-07-04,East,Pending,1983.02
ORD01024,CUST0277,Monitor,2,325.34,2025-07-12,South,Completed,650.68
ORD01572,CUST0201,Charger,2,1420.76,2025-05-10,South,Pending,2841.52
ORD01621,CUST0256,Charger,4,1421.52,2025-02-10,South,Completed,5686.08
ORD00113,CUST0234,Headphones,2,1499.07,2025-08-07,North,Pending,2998.14
ORD01854,CUST0241,Laptop,4,319.8,2025-04-16,East,Pending,1279.2
ORD01264,CUST0169,Laptop,2,745.4,2025-07-26,North,Unknown,1490.8
ORD00981,CUST0128,Webcam,2,307.98,2025-01-05,North,Completed,615.96
ORD00923,CUST0013,Monitor,1,641.49,2025-01-20,South,Pending,641.49
ORD01767,CUST0164,Monitor,1,727.58,2025-04-15,South,Unknown,727.58
ORD01775,CUST0021,Tablet,1,890.55,2025-03-16,East,Completed,890.55
ORD01881,CUST0060,Keyboard,4,1172.66,2025-01-05,South,Completed,4690.64
ORD01414,CUST0150,Webcam,4,1015.01,2025-01-08,North,Pending,4060.04
ORD00816,CUST0168,Headphones,2,135.75,2025-04-05,West,Completed,271.5
ORD01802,CUST0208,Mouse,3,246.62,2025-08-29,East,Pending,739.86
ORD00680,CUST0244,Monitor,4,1028.43,2025-04-10,East,Pending,4113.72
ORD01094,CUST0287,Webcam,3,678.24,2025-07-03,West,Completed,2034.72
ORD00081,CUST0100,Headphones,2,547.71,2025-03-19,South,Pending,1095.42
ORD01806,CUST0070,Charger,5,623.2,2025-05-29,East,Pending,3116.0
ORD01376,CUST0182,Webcam,3,1160.83,2025-05-14,East,Unknown,3482.49
ORD01726,CUST0143,Keyboard,2,620.1,2025-02-12,North,Pending,1240.2
ORD00753,CUST0002,Keyboard,3,457.25,2025-06-13,West,Completed,1371.75
ORD01351,CUST0097,Monitor,1,149.83,2025-04-28,North,Completed,149.83
ORD01055,CUST0131,Charger,1,223.43,2025-02-22,South,Unknown,223.43
ORD00243,CUST0267,Tablet,1,1023.64,2025-07-03,West,Completed,1023.64
ORD01455,CUST0081,Webcam,5,1471.92,2025-06-17,East,Completed,7359.6
ORD00642,CUST0020,Monitor,1,671.22,2025-01-07,North,Pending,671.22
ORD00697,CUST0184,Tablet,1,1328.97,2025-04-23,South,Pending,1328.97
ORD00210,CUST0255,Laptop,1,1418.4,2025-05-10,South,Pending,1418.4
ORD00503,CUST0215,Keyboard,5,153.48,2025-05-02,North,Completed,767.4
ORD00771,CUST0058,Webcam,1,704.19,2025-05-14,West,Cancelled,704.19
ORD01799,CUST0282,Mouse,1,827.92,2025-05-28,North,Cancelled,827.92
ORD00436,CUST0195,Webcam,5,52.94,2025-06-25,South,Completed,264.7
ORD01064,CUST0215,Tablet,2,664.05,2025-04-01,North,Cancelled,1328.1
ORD00552,CUST0200,Charger,2,401.84,2025-04-19,South,Pending,803.68
ORD01430,CUST0021,Webcam,4,1077.77,2025-05-11,South,Completed,4311.08
ORD01439,CUST0195,Laptop,1,1420.95,2025-03-29,East,Pending,1420.95
ORD01014,CUST0142,Mouse,3,54.2,2025-03-02,West,Unknown,162.6
ORD01937,CUST0163,Laptop,4,968.89,2025-06-24,East,Pending,3875.56
ORD00467,CUST0151,Monitor,5,800.44,2025-05-24,North,Completed,4002.2
ORD01511,CUST0168,Laptop,1,184.77,2025-03-21,North,Unknown,184.77
ORD01581,CUST0208,Charger,4,696.27,2025-04-26,West,Completed,2785.08
ORD00278,CUST0039,Webcam,5,1155.82,2025-06-02,East,Cancelled,5779.1
ORD01070,CUST0087,Monitor,2,121.93,2025-08-03,North,Cancelled,243.86
ORD01018,CUST0002,Tablet,1,608.69,2025-08-02,North,Pending,608.69
ORD01354,CUST0079,Mouse,1,332.5,2025-02-15,North,Completed,332.5
ORD00723,CUST0051,Tablet,4,368.36,2025-05-23,South,Unknown,1473.44
ORD00787,CUST0014,Webcam,4,155.05,2025-03-30,West,Cancelled,620.2
ORD01585,CUST0081,Charger,5,653.36,2025-04-24,South,Pending,3266.8
ORD01341,CUST0128,Mouse,2,610.76,2025-08-03,North,Unknown,1221.52
ORD01486,CUST0151,Webcam,5,628.17,2025-02-10,South,Pending,3140.85
ORD01335,CUST0213,Laptop,1,1116.55,2025-05-19,South,Completed,1116.55
ORD00907,CUST0247,Headphones,5,383.82,2025-06-24,East,Unknown,1919.1
ORD00564,CUST0128,Keyboard,4,146.19,2025-06-08,East,Unknown,584.76
ORD00389,CUST0199,Charger,5,1033.73,2025-08-28,North,Pending,5168.65
ORD00023,CUST0098,Mouse,1,991.88,2025-04-01,West,Completed,991.88
ORD01252,CUST0119,Monitor,1,1350.69,2025-02-14,West,Completed,1350.69
ORD00125,CUST0213,Mouse,4,927.32,2025-08-29,North,Unknown,3709.28
ORD01276,CUST0267,Monitor,3,1115.44,2025-02-23,East,Unknown,3346.32
ORD00774,CUST0189,Keyboard,1,1498.1,2025-05-06,North,Completed,1498.1
ORD00881,CUST0174,Monitor,1,1483.61,2025-05-25,South,Unknown,1483.61
ORD01145,CUST0187,Headphones,4,619.46,2025-06-08,South,Completed,2477.84
ORD01167,CUST0203,Laptop,3,1175.47,2025-05-10,East,Unknown,3526.41
ORD00051,CUST0297,Webcam,4,668.26,2025-06-22,North,Completed,2673.04
ORD01715,CUST0249,Mouse,1,376.83,2025-04-15,South,Completed,376.83
ORD01710,CUST0028,Laptop,1,423.26,2025-05-21,East,Pending,423.26
ORD01106,CUST0097,Tablet,1,278.81,2025-03-14,East,Pending,278.81
ORD00704,CUST0206,Webcam,1,1464.02,2025-05-28,South,Cancelled,1464.02
ORD00483,CUST0163,Tablet,4,499.24,2025-06-18,South,Pending,1996.96
ORD01146,CUST0161,Webcam,1,1026.48,2025-05-10,East,Unknown,1026.48
ORD01963,CUST0150,Charger,2,1122.88,2025-02-03,East,Pending,2245.76
ORD00067,CUST0011,Keyboard,2,198.07,2025-06-21,North,Pending,396.14
ORD01764,CUST0243,Tablet,3,1428.04,2025-03-20,South,Unknown,4284.12
ORD00734,CUST0255,Keyboard,2,785.82,2025-06-10,East,Completed,1571.64
ORD01831,CUST0183,Tablet,5,1046.95,2025-01-07,North,Unknown,5234.75
ORD00802,CUST0011,Laptop,1,477.72,2025-03-18,West,Cancelled,477.72
ORD01754,CUST0205,Charger,5,503.51,2025-01-21,South,Pending,2517.55
ORD01505,CUST0085,Monitor,1,236.56,2025-06-06,East,Pending,236.56
ORD00908,CUST0145,Laptop,2,1111.38,2025-05-25,East,Completed,2222.76
ORD00032,CUST0161,Monitor,3,599.72,2025-06-21,East,Completed,1799.16
ORD00418,CUST0087,Keyboard,4,1179.96,2025-07-19,South,Pending,4719.84
ORD00633,CUST0120,Headphones,2,12.36,2025-01-07,South,Completed,24.72
ORD01601,CUST0172,Webcam,5,1281.9,2025-07-20,West,Unknown,6409.5
ORD01474,CUST0115,Webcam,5,692.05,2025-06-20,East,Pending,3460.25
ORD00065,CUST0173,Charger,3,1130.49,2025-08-01,East,Completed,3391.47
ORD01762,CUST0270,Mouse,5,433.82,2025-01-17,North,Cancelled,2169.1
ORD01648,CUST0202,Mouse,1,435.22,2025-01-08,North,Unknown,435.22
ORD00078,CUST0298,Webcam,4,834.67,2025-03-30,South,Pending,3338.68
ORD00492,CUST0266,Webcam,4,709.81,2025-04-27,North,Unknown,2839.24
ORD01445,CUST0033,Keyboard,5,461.11,2025-02-23,South,Pending,2305.55
ORD01577,CUST0244,Charger,3,1031.56,2025-04-10,South,Pending,3094.68
ORD00533,CUST0108,Charger,1,1130.77,2025-04-04,East,Completed,1130.77
ORD00066,CUST0027,Webcam,2,978.71,2025-07-19,North,Completed,1957.42
ORD01733,CUST0251,Charger,5,816.79,2025-04-14,West,Unknown,4083.95
ORD00655,CUST0053,Charger,1,1197.17,2025-03-25,South,Completed,1197.17
ORD00297,CUST0013,Tablet,1,450.19,2025-08-24,North,Unknown,450.19
ORD00592,CUST0125,Mouse,3,1167.39,2025-03-24,North,Completed,3502.17
ORD00768,CUST0035,Mouse,5,1147.23,2025-05-16,South,Pending,5736.15
ORD01286,CUST0005,Tablet,1,1449.17,2025-05-03,East,Pending,1449.17
ORD00725,CUST0293,Laptop,4,701.0,2025-02-05,West,Pending,2804.0
ORD01460,CUST0258,Tablet,3,169.18,2025-03-04,East,Unknown,507.54
ORD00627,CUST0153,Webcam,1,83.06,2025-04-17,South,Unknown,83.06
ORD01443,CUST0291,Monitor,2,391.55,2025-07-09,South,Unknown,783.1
ORD01999,CUST0067,Monitor,1,396.44,2025-01-20,East,Pending,396.44
ORD01213,CUST0052,Monitor,1,1237.86,2025-06-27,West,Pending,1237.86
ORD01843,CUST0106,Keyboard,2,1051.18,2025-01-23,South,Pending,2102.36
ORD00252,CUST0126,Laptop,4,664.05,2025-05-19,East,Completed,2656.2
ORD01870,CUST0166,Monitor,1,1324.75,2025-08-07,South,Completed,1324.75
ORD01346,CUST0225,Mouse,1,1329.4,2025-05-07,South,Pending,1329.4
ORD01955,CUST0299,Charger,4,812.98,2025-03-13,East,Pending,3251.92
ORD00983,CUST0056,Webcam,3,847.46,2025-02-18,South,Pending,2542.38
ORD01819,CUST0291,Mouse,2,1349.18,2025-03-06,East,Unknown,2698.36
ORD00707,CUST0009,Tablet,1,19.46,2025-02-15,South,Unknown,19.46
ORD00488,CUST0109,Laptop,5,398.32,2025-08-17,West,Unknown,1991.6
ORD00274,CUST0118,Monitor,1,1332.46,2025-05-02,North,Completed,1332.46
ORD01559,CUST0027,Charger,1,767.48,2025-08-06,North,Cancelled,767.48
ORD01711,CUST0217,Monitor,1,1338.05,2025-05-26,North,Completed,1338.05
ORD00964,CUST0014,Keyboard,2,113.54,2025-04-09,South,Pending,227.08
ORD00878,CUST0283,Headphones,5,517.66,2025-06-12,North,Completed,2588.3
ORD01437,CUST0187,Charger,4,931.51,2025-02-13,South,Pending,3726.04
ORD01861,CUST0150,Charger,2,538.47,2025-07-12,East,Cancelled,1076.94
ORD00412,CUST0184,Headphones,2,1262.55,2025-08-13,South,Cancelled,2525.1
ORD00668,CUST0218,Keyboard,4,769.03,2025-05-22,West,Cancelled,3076.12
ORD01263,CUST0135,Laptop,1,513.69,2025-03-08,East,Completed,513.69
ORD00150,CUST0010,Tablet,1,1294.54,2025-05-28,North,Completed,1294.54
ORD00645,CUST0045,Webcam,4,1334.89,2025-01-27,East,Unknown,5339.56
ORD01646,CUST0189,Keyboard,4,327.04,2025-05-18,South,Unknown,1308.16
ORD00219,CUST0297,Monitor,1,86.52,2025-05-03,North,Unknown,86.52
ORD00240,CUST0079,Tablet,1,1483.37,2025-04-06,South,Pending,1483.37
ORD01132,CUST0191,Charger,2,412.18,2025-01-27,East,Pending,824.36
ORD01217,CUST0181,Tablet,5,11.5,2025-08-12,West,Completed,57.5
ORD00793,CUST0153,Charger,2,940.61,2025-01-24,East,Pending,1881.22
ORD00192,CUST0228,Mouse,5,215.17,2025-04-04,East,Unknown,1075.85
ORD00334,CUST0242,Mouse,1,885.17,2025-01-04,South,Completed,885.17
ORD01353,CUST0219,Headphones,3,940.51,2025-04-14,North,Pending,2821.53
ORD01356,CUST0243,Monitor,2,13.98,2025-03-01,North,Pending,27.96
ORD00963,CUST0232,Headphones,1,265.42,2025-06-22,South,Completed,265.42
ORD01352,CUST0035,Webcam,1,843.14,2025-02-27,South,Completed,843.14
ORD01283,CUST0122,Keyboard,1,428.24,2025-06-24,North,Pending,428.24
ORD01693,CUST0066,Keyboard,1,721.76,2025-01-19,South,Pending,721.76
ORD01865,CUST0142,Webcam,1,1458.99,2025-04-30,East,Unknown,1458.99
ORD00583,CUST0262,Keyboard,1,66.23,2025-04-02,South,Cancelled,66.23
ORD01532,CUST0007,Headphones,2,1447.24,2025-08-08,West,Completed,2894.48
ORD00840,CUST0159,Keyboard,3,1001.63,2025-08-02,North,Pending,3004.89
ORD00628,CUST0294,Keyboard,4,1126.51,2025-04-03,North,Cancelled,4506.04
ORD00324,CUST0027,Charger,1,465.21,2025-06-29,West,Unknown,465.21
ORD01684,CUST0228,Mouse,1,255.01,2025-02-03,North,Pending,255.01
ORD01161,CUST0258,Mouse,1,753.7,2025-04-27,West,Cancelled,753.7
ORD00779,CUST0069,Laptop,1,1109.32,2025-08-01,West,Unknown,1109.32
ORD01077,CUST0225,Tablet,2,218.41,2025-07-11,North,Cancelled,436.82
ORD00940,CUST0102,Headphones,2,336.23,2025-03-09,South,Cancelled,672.46
ORD00438,CUST0296,Monitor,1,1310.98,2025-05-13,South,Unknown,1310.98
ORD00120,CUST0286,Webcam,1,1188.12,2025-01-04,North,Completed,1188.12
ORD01392,CUST0204,Mouse,1,352.81,2025-05-08,North,Pending,352.81
ORD01602,CUST0134,Monitor,4,429.65,2025-01-22,South,Completed,1718.6
ORD01027,CUST0295,Mouse,1,521.41,2025-08-22,South,Unknown,521.41
ORD01254,CUST0090,Webcam,1,1051.1,2025-04-07,South,Pending,1051.1
ORD01412,CUST0237,Tablet,2,803.04,2025-02-13,West,Cancelled,1606.08
ORD00077,CUST0244,Tablet,4,1191.47,2025-01-24,South,Completed,4765.88
ORD01054,CUST0066,Charger,1,829.27,2025-03-08,South,Pending,829.27
ORD00901,CUST0166,Headphones,4,1412.95,2025-08-19,North,Pending,5651.8
ORD00372,CUST0038,Webcam,1,1413.47,2025-04-12,North,Cancelled,1413.47
ORD01914,CUST0195,Mouse,2,1128.0,2025-03-02,South,Cancelled,2256.0
ORD01476,CUST0021,Keyboard,5,529.29,2025-01-18,East,Cancelled,2646.45
ORD00942,CUST0057,Webcam,2,464.56,2025-03-03,East,Cancelled,929.12
ORD00578,CUST0054,Keyboard,2,829.45,2025-05-10,South,Pending,1658.9
ORD00820,CUST0115,Monitor,2,1419.62,2025-07-28,East,Unknown,2839.24
ORD01503,CUST0262,Monitor,2,1261.62,2025-02-26,South,Unknown,2523.24
ORD01525,CUST0117,Webcam,3,160.93,2025-07-04,South,Completed,482.79
ORD01777,CUST0115,Tablet,3,457.42,2025-06-16,East,Pending,1372.26
ORD01413,CUST0293,Mouse,1,734.94,2025-03-30,South,Unknown,734.94
ORD00887,CUST0067,Mouse,1,326.84,2025-05-02,South,Pending,326.84
ORD00969,CUST0252,Tablet,4,868.44,2025-07-08,East,Unknown,3473.76
ORD01637,CUST0193,Laptop,1,657.05,2025-03-24,South,Cancelled,657.05
ORD00786,CUST0146,Webcam,1,51.94,2025-01-12,East,Cancelled,51.94
ORD01624,CUST0145,Webcam,1,566.3,2025-06-26,East,Pending,566.3
ORD01954,CUST0179,Charger,2,1336.38,2025-08-28,North,Completed,2672.76
ORD01650,CUST0153,Monitor,5,1228.61,2025-04-03,North,Unknown,6143.05
ORD00302,CUST0110,Monitor,3,1130.96,2025-07-27,North,Completed,3392.88
ORD00690,CUST0074,Charger,2,924.81,2025-01-28,South,Cancelled,1849.62
ORD00813,CUST0168,Tablet,1,50.75,2025-01-14,South,Pending,50.75
ORD01062,CUST0283,Charger,4,892.54,2025-03-08,South,Pending,3570.16
ORD01378,CUST0148,Monitor,3,1052.48,2025-05-09,East,Unknown,3157.44
ORD00237,CUST0128,Laptop,3,581.53,2025-04-25,East,Cancelled,1744.59
ORD01116,CUST0077,Headphones,5,1228.17,2025-03-31,East,Completed,6140.85
ORD01776,CUST0209,Mouse,4,1246.03,2025-04-17,North,Pending,4984.12
ORD00500,CUST0146,Mouse,2,679.31,2025-05-01,South,Pending,1358.62
ORD01698,CUST0021,Webcam,3,595.97,2025-04-29,East,Cancelled,1787.91
ORD01080,CUST0066,Webcam,4,757.77,2025-08-25,East,Completed,3031.08
ORD01327,CUST0163,Charger,4,1215.46,2025-04-19,East,Completed,4861.84
ORD00795,CUST0277,Webcam,2,627.33,2025-03-06,North,Completed,1254.66
ORD01976,CUST0253,Monitor,2,1214.28,2025-03-16,North,Pending,2428.56
ORD01568,CUST0104,Mouse,5,1271.22,2025-02-21,North,Completed,6356.1
ORD01984,CUST0155,Monitor,4,971.66,2025-07-28,East,Pending,3886.64
