order_id,customer_id,product,quantity,unit_price,order_date,region,status
ORD01332,CUST0007,Laptop,1 ,1135.13,2025-05-15,north,completed
ORD01851,CUST0126,Charger,3 ,958.64,23/01/2025,SOUTH,PENDING
ORD00634,CUST0213,Charger,1,507.35,05-24-2025,South,Completed
ORD01400,CUST0190,Headphones,4,512.82,2025-03-17,north,Cancelled
ORD00656,CUST0206,Charger,2,935.1,2025-05-21,West,completed
ORD00017,CUST0186,Headphones,2,96.31,08-13-2025,North,Completed
ORD01672,CUST0208,Headphones,2 ,817.53,2025-01-25,North,Completed
ORD01195,CUST0213,Headphones,3,482.61,30/03/2025,North,PENDING
ORD00138,CUST0048,Charger,1,1119.44,2025-04-06,north,Completed
ORD01858,CUST0034,Keyboard,,606.12,23/06/2025,SOUTH,Pending
ORD00698,CUST0123,Tablet,4,103.86,05-19-2025,East,completed
ORD01098,CUST0005,Tablet,5,1064.55,15/05/2025,East,Pending
ORD01657,CUST0090,Laptop,1,138.28,02/03/2025, East ,PENDING
ORD00449,CUST0064,Tablet,4 ,991.1,2025-05-10,West,Completed
ORD01946,CUST0148,Headphones,2,21.33,03-20-2025,north,Completed
ORD00328,CUST0005,Keyboard,4,533.27,02-24-2025,SOUTH,Pending
ORD00318,CUST0039,Mouse,4,778.26,03-13-2025,East,completed
ORD01567,CUST0132,Charger,3,809.03,03-14-2025,East,Completed
ORD00527,CUST0183,Keyboard,1,188.62,01-21-2025,SOUTH,completed
ORD00088,CUST0233,Mouse,,357.8,03-09-2025,north,
ORD01306,CUST0173,Mouse,,77.4,09/07/2025,West,completed
ORD00149,CUST0273,Monitor,5 ,842.5,21/06/2025,North,completed
ORD01664,CUST0178,Headphones,2,1223.2,12/07/2025,SOUTH,PENDING
ORD01491,CUST0069,Laptop,3,719.6,19/08/2025,South,Cancelled
ORD01497,CUST0204,Webcam,1,862.41,04/05/2025,South,
ORD00366,CUST0120,Keyboard,1,379.31,03/03/2025,north,
ORD00590,CUST0026,Charger,3 ,136.77,09/05/2025, East ,
ORD01548,CUST0291,Webcam,1,1434.01,02-18-2025,north,completed
ORD00199,CUST0210,Mouse,2,1458.85,2025-06-14,West,completed
ORD01947,CUST0296,Mouse,1,1371.68,03/06/2025,South,Completed
ORD00193,CUST0014,Keyboard,4,781.44,08-22-2025,North,Cancelled
ORD00405,CUST0005,Tablet,2,974.58,2025-06-03,South,Cancelled
ORD01850,,Laptop,5,657.69,2025-01-07,north,Completed
ORD01729,CUST0189,Keyboard,2,805.15,2025-02-17, East ,Completed
ORD00484,CUST0162,Charger,2,17.2,2025-03-05,SOUTH,
ORD01496,CUST0198,Laptop,2,1469.5,2025-01-04,SOUTH,Completed
ORD00792,CUST0224,Monitor,4,956.81,2025-07-21, East ,PENDING
ORD00800,CUST0159,Tablet,4,844.14,22/04/2025,SOUTH,Completed
ORD00385,CUST0050,Laptop,2,264.54,2025-03-16,West,Completed
ORD00751,CUST0213,Keyboard,5,698.56,2025-05-26,South,Pending
ORD00423,CUST0207,Laptop,2,344.24,2025-02-03,SOUTH,Completed
ORD00315,CUST0276,Keyboard,3,1468.71,16/03/2025,north,Cancelled
ORD01022,CUST0151,Monitor,,223.31,05-14-2025, East ,
ORD00544,CUST0086,Charger,1,152.38,28/08/2025,north,Completed
ORD00914,CUST0005,Mouse,4,562.02,19/02/2025,North,Pending
ORD00663,CUST0207,Keyboard,3,102.99,08-19-2025,North,Completed
ORD00903,CUST0034,Tablet,1,617.17,2025-03-01,East,PENDING
ORD01433,CUST0126,Headphones,3,449.99,24/04/2025, East ,completed
ORD00686,CUST0062,Mouse,5,203.56,06-18-2025,north,Pending
ORD01720,CUST0040,Charger,2,1184.22,2025-02-23,East,Cancelled
ORD00160,CUST0044,Keyboard,1,379.14,23/04/2025,north,PENDING
ORD01000,CUST0241,Monitor,2,1375.04,2025-01-02, East ,PENDING
ORD01333,CUST0145,Headphones,1 ,352.71,07-17-2025,South,Completed
ORD01824,CUST0242,Monitor,5 ,506.81,28/02/2025,north,Completed
ORD00203,CUST0298,Keyboard,2,991.51,07-04-2025,East,PENDING
ORD01024,CUST0277,Monitor,2,325.34,07-12-2025,SOUTH,Completed
ORD01572,CUST0201,Charger,2,1420.76,2025-05-10,South,Pending
ORD01621,CUST0256,Charger,4 ,1421.52,10/02/2025,SOUTH,Completed
ORD00113,CUST0234,Headphones,2,1499.07,07/08/2025,North,Pending
ORD01854,CUST0241,Laptop,4,319.8,04-16-2025, East ,PENDING
ORD01264,CUST0169,Laptop,2,745.4,07-26-2025,north,
ORD00981,CUST0128,Webcam,2,307.98,05/01/2025,North,Completed
ORD00923,CUST0013,Monitor,,641.49,2025-01-20,South,Pending
ORD01767,CUST0164,Monitor,,727.58,2025-04-15,SOUTH,
ORD01775,CUST0021,Tablet,,890.55,03-16-2025, East ,completed
ORD01881,CUST0060,Keyboard,4,1172.66,2025-01-05,South,Completed
ORD01414,CUST0150,Webcam,4,1015.01,2025-01-08,north,PENDING
ORD00816,CUST0168,Headphones,2,135.75,2025-04-05,West,completed
ORD00448,CUST0062,Charger,2,691.0,2025-07-20,SOUTH,Cancelled
ORD01802,CUST0208,Mouse,3,246.62,08-29-2025, East ,Pending
ORD00680,CUST0244,Monitor,4,1028.43,10/04/2025,East,Pending
ORD01094,CUST0287,Webcam,3,678.24,2025-07-03,West,Completed
ORD00081,CUST0100,Headphones,2 ,547.71,2025-03-19,SOUTH,PENDING
ORD01806,CUST0070,Charger,5,623.2,29/05/2025,East,Pending
ORD01376,CUST0182,Webcam,3,1160.83,14/05/2025, East ,
ORD01726,CUST0143,Keyboard,2,620.1,02-12-2025,North,Pending
ORD00753,CUST0002,Keyboard,3,457.25,06-13-2025,West,Completed
ORD01351,CUST0097,Monitor,,149.83,28/04/2025,North,Completed
ORD01055,CUST0131,Charger,,223.43,2025-02-22,SOUTH,
ORD00243,CUST0267,Tablet,1,1023.64,07-03-2025,West,Completed
ORD01455,CUST0081,Webcam,5,1471.92,06-17-2025, East ,completed
ORD00642,CUST0020,Monitor,1,671.22,07/01/2025,north,Pending
ORD00697,CUST0184,Tablet,1 ,1328.97,04-23-2025,South,Pending
ORD00210,CUST0255,Laptop,1 ,1418.4,10/05/2025,South,Pending
ORD00503,CUST0215,Keyboard,5,153.48,05-02-2025,north,Completed
ORD00771,CUST0058,Webcam,1,704.19,2025-05-14,West,Cancelled
ORD01799,CUST0282,Mouse,,827.92,05-28-2025,north,Cancelled
ORD00436,CUST0195,Webcam,5 ,52.94,06-25-2025,South,completed
ORD01064,CUST0215,Tablet,2,664.05,01/04/2025,north,Cancelled
ORD00975,,Charger,3 ,1121.48,2025-08-08,West,Completed
ORD00552,CUST0200,Charger,2,401.84,04-19-2025,South,PENDING
ORD01430,CUST0021,Webcam,4 ,1077.77,05-11-2025,SOUTH,completed
ORD01439,CUST0195,Laptop,,1420.95,2025-03-29,East,Pending
ORD01014,CUST0142,Mouse,3 ,54.2,02/03/2025,West,
ORD01937,CUST0163,Laptop,4,968.89,06-24-2025, East ,Pending
ORD00467,CUST0151,Monitor,5,800.44,05-24-2025,North,Completed
ORD01511,CUST0168,Laptop,,184.77,03-21-2025,North,
ORD01581,CUST0208,Charger,4,696.27,26/04/2025,West,completed
ORD00278,CUST0039,Webcam,5,1155.82,02/06/2025, East ,Cancelled
ORD01070,CUST0087,Monitor,2,121.93,2025-08-03,north,Cancelled
ORD01018,CUST0002,Tablet,,608.69,2025-08-02,North,PENDING
ORD01354,CUST0079,Mouse,,332.5,15/02/2025,north,Completed
ORD00723,CUST0051,Tablet,4,368.36,2025-05-23,SOUTH,
ORD01211,CUST0222,Mouse,,84.31,2025-03-05,South,Completed
ORD00787,CUST0014,Webcam,4,155.05,30/03/2025,West,Cancelled
ORD01585,CUST0081,Charger,5,653.36,2025-04-24,SOUTH,Pending
ORD01341,CUST0128,Mouse,2,610.76,03/08/2025,north,
ORD01486,CUST0151,Webcam,5,628.17,10/02/2025,South,Pending
ORD01335,CUST0213,Laptop,1,1116.55,05-19-2025,South,Completed
ORD00907,CUST0247,Headphones,5,383.82,24/06/2025,East,
ORD00564,CUST0128,Keyboard,4,146.19,08/06/2025, East ,
ORD00389,CUST0199,Charger,5 ,1033.73,28/08/2025,north,Pending
ORD00023,CUST0098,Mouse,1 ,991.88,01/04/2025,West,completed
ORD01252,CUST0119,Monitor,1 ,1350.69,02-14-2025,West,completed
ORD00125,CUST0213,Mouse,4,927.32,29/08/2025,North,
ORD01276,CUST0267,Monitor,3 ,1115.44,2025-02-23,East,
ORD00774,CUST0189,Keyboard,1,1498.1,05-06-2025,North,completed
ORD00881,CUST0174,Monitor,,1483.61,05-25-2025,SOUTH,
ORD01145,CUST0187,Headphones,4,619.46,06-08-2025,South,completed
ORD01167,CUST0203,Laptop,3,1175.47,10/05/2025,East,
ORD00051,CUST0297,Webcam,4,668.26,2025-06-22,north,completed
ORD01715,CUST0249,Mouse,1,376.83,2025-04-15,South,completed
ORD01710,CUST0028,Laptop,1,423.26,05-21-2025,East,Pending
ORD01106,CUST0097,Tablet,,278.81,2025-03-14,East,Pending
ORD00704,CUST0206,Webcam,1,1464.02,05-28-2025,South,Cancelled
ORD00483,CUST0163,Tablet,4,499.24,18/06/2025,SOUTH,PENDING
ORD01146,CUST0161,Webcam,1,1026.48,10/05/2025,East,
ORD01963,CUST0150,Charger,2,1122.88,03/02/2025, East ,PENDING
ORD00067,CUST0011,Keyboard,2,198.07,2025-06-21,north,Pending
ORD01764,CUST0243,Tablet,3,1428.04,20/03/2025,SOUTH,
ORD00734,CUST0255,Keyboard,2,785.82,2025-06-10,East,completed
ORD01831,CUST0183,Tablet,5,1046.95,01-07-2025,North,
ORD00802,CUST0011,Laptop,1,477.72,2025-03-18,West,Cancelled
ORD01754,CUST0205,Charger,5,503.51,2025-01-21,South,PENDING
ORD01505,CUST0085,Monitor,,236.56,06/06/2025, East ,Pending
ORD00908,CUST0145,Laptop,2 ,1111.38,2025-05-25,East,Completed
ORD00032,CUST0161,Monitor,3,599.72,06-21-2025,East,completed
ORD00418,CUST0087,Keyboard,4,1179.96,2025-07-19,South,PENDING
ORD00882,CUST0180,Headphones,3,1003.71,07-28-2025,north,
ORD00633,CUST0120,Headphones,2,12.36,07/01/2025,SOUTH,Completed
ORD01601,CUST0172,Webcam,5,1281.9,20/07/2025,West,
ORD01474,CUST0115,Webcam,5,692.05,2025-06-20, East ,PENDING
ORD00065,CUST0173,Charger,3,1130.49,01/08/2025,East,Completed
ORD01762,CUST0270,Mouse,5,433.82,17/01/2025,north,Cancelled
ORD01648,CUST0202,Mouse,,435.22,08/01/2025,north,
ORD00078,CUST0298,Webcam,4,834.67,30/03/2025,SOUTH,PENDING
ORD00492,CUST0266,Webcam,4,709.81,2025-04-27,North,
ORD01445,CUST0033,Keyboard,5,461.11,2025-02-23,South,PENDING
ORD01577,CUST0244,Charger,3,1031.56,10/04/2025,SOUTH,Pending
ORD00533,CUST0108,Charger,,1130.77,04/04/2025,East,completed
ORD00066,CUST0027,Webcam,2,978.71,07-19-2025,North,Completed
ORD01733,CUST0251,Charger,5,816.79,04-14-2025,West,
ORD00655,CUST0053,Charger,,1197.17,03-25-2025,SOUTH,Completed
ORD00297,CUST0013,Tablet,1,450.19,2025-08-24,North,
ORD00592,CUST0125,Mouse,3,1167.39,03-24-2025,north,Completed
ORD00768,CUST0035,Mouse,5,1147.23,2025-05-16,SOUTH,Pending
ORD01286,CUST0005,Tablet,1 ,1449.17,05-03-2025, East ,PENDING
ORD00725,CUST0293,Laptop,4,701.0,02-05-2025,West,Pending
ORD01460,CUST0258,Tablet,3,169.18,2025-03-04,East,
ORD00627,CUST0153,Webcam,1,83.06,2025-04-17,South,
ORD01443,CUST0291,Monitor,2,391.55,2025-07-09,SOUTH,
ORD01999,CUST0067,Monitor,1,396.44,01-20-2025, East ,Pending
ORD01213,CUST0052,Monitor,,1237.86,27/06/2025,West,Pending
ORD01843,CUST0106,Keyboard,2,1051.18,01-23-2025,South,PENDING
ORD00252,CUST0126,Laptop,4,664.05,2025-05-19, East ,Completed
ORD01870,CUST0166,Monitor,1,1324.75,2025-08-07,SOUTH,Completed
ORD01346,CUST0225,Mouse,1,1329.4,2025-05-07,SOUTH,PENDING
ORD01955,CUST0299,Charger,4,812.98,13/03/2025, East ,Pending
ORD00983,CUST0056,Webcam,3,847.46,02-18-2025,South,PENDING
ORD01819,CUST0291,Mouse,2,1349.18,2025-03-06, East ,
ORD00707,CUST0009,Tablet,1,19.46,2025-02-15,SOUTH,
ORD00488,CUST0109,Laptop,5,398.32,08-17-2025,West,
ORD00274,CUST0118,Monitor,,1332.46,02/05/2025,North,Completed
ORD01559,CUST0027,Charger,,767.48,2025-08-06,north,Cancelled
ORD01711,CUST0217,Monitor,1,1338.05,2025-05-26,North,Completed
ORD00964,CUST0014,Keyboard,2,113.54,09/04/2025,South,Pending
ORD00878,CUST0283,Headphones,5,517.66,2025-06-12,North,Completed
ORD01437,CUST0187,Charger,4,931.51,13/02/2025,SOUTH,Pending
ORD01861,CUST0150,Charger,2 ,538.47,12/07/2025, East ,Cancelled
ORD00412,CUST0184,Headphones,2 ,1262.55,08-13-2025,South,Cancelled
ORD00668,CUST0218,Keyboard,4,769.03,22/05/2025,West,Cancelled
ORD01263,CUST0135,Laptop,1,513.69,2025-03-08,East,Completed
ORD00150,CUST0010,Tablet,1,1294.54,28/05/2025,north,completed
ORD00645,CUST0045,Webcam,4 ,1334.89,01-27-2025, East ,
ORD01646,CUST0189,Keyboard,4,327.04,2025-05-18,SOUTH,
ORD00219,CUST0297,Monitor,,86.52,2025-05-03,north,
ORD00240,CUST0079,Tablet,,1483.37,06/04/2025,SOUTH,PENDING
ORD01132,CUST0191,Charger,2,412.18,2025-01-27,East,PENDING
ORD01217,CUST0181,Tablet,5 ,11.5,2025-08-12,West,Completed
ORD00793,CUST0153,Charger,2,940.61,01-24-2025, East ,PENDING
ORD00192,CUST0228,Mouse,5,215.17,04/04/2025,East,
ORD00334,CUST0242,Mouse,1,885.17,04/01/2025,South,Completed
ORD01353,CUST0219,Headphones,3,940.51,14/04/2025,north,PENDING
ORD01356,CUST0243,Monitor,2,13.98,2025-03-01,North,PENDING
ORD00963,CUST0232,Headphones,1,265.42,06-22-2025,South,Completed
ORD01352,CUST0035,Webcam,,843.14,27/02/2025,SOUTH,Completed
ORD01283,CUST0122,Keyboard,1,428.24,24/06/2025,North,Pending
ORD01693,CUST0066,Keyboard,1,721.76,01-19-2025,South,Pending
ORD01865,CUST0142,Webcam,,1458.99,04-30-2025, East ,
ORD00583,CUST0262,Keyboard,1,66.23,2025-04-02,South,Cancelled
ORD01961,CUST0218,Keyboard,,159.55,19/03/2025, East ,PENDING
ORD01532,CUST0007,Headphones,2,1447.24,08-08-2025,West,completed
ORD00840,CUST0159,Keyboard,3,1001.63,02/08/2025,north,Pending
ORD00628,CUST0294,Keyboard,4,1126.51,2025-04-03,North,Cancelled
ORD00324,CUST0027,Charger,,465.21,2025-06-29,West,
ORD01684,CUST0228,Mouse,1,255.01,02-03-2025,north,PENDING
ORD01161,CUST0258,Mouse,,753.7,27/04/2025,West,Cancelled
ORD00779,CUST0069,Laptop,1,1109.32,2025-08-01,West,
ORD01077,CUST0225,Tablet,2,218.41,11/07/2025,North,Cancelled
ORD00940,CUST0102,Headphones,2,336.23,03-09-2025,South,Cancelled
ORD00438,CUST0296,Monitor,,1310.98,05-13-2025,SOUTH,
ORD00120,CUST0286,Webcam,1,1188.12,04/01/2025,north,Completed
ORD01392,CUST0204,Mouse,,352.81,2025-05-08,North,Pending
ORD01602,CUST0134,Monitor,4,429.65,22/01/2025,SOUTH,Completed
ORD01027,CUST0295,Mouse,,521.41,08-22-2025,SOUTH,
ORD01254,CUST0090,Webcam,1,1051.1,2025-04-07,SOUTH,PENDING
ORD01412,CUST0237,Tablet,2,803.04,02-13-2025,West,Cancelled
ORD00077,CUST0244,Tablet,4,1191.47,24/01/2025,South,completed
ORD01054,CUST0066,Charger,1 ,829.27,08/03/2025,SOUTH,Pending
ORD00901,CUST0166,Headphones,4,1412.95,2025-08-19,North,Pending
ORD00372,CUST0038,Webcam,,1413.47,04-12-2025,North,Cancelled
ORD01914,CUST0195,Mouse,2,1128.0,03-02-2025,SOUTH,Cancelled
ORD01476,CUST0021,Keyboard,5,529.29,18/01/2025, East ,Cancelled
ORD00276,CUST0204,Mouse,3,252.05,03-03-2025, East ,completed
ORD00942,CUST0057,Webcam,2,464.56,03/03/2025, East ,Cancelled
ORD00578,CUST0054,Keyboard,2,829.45,10/05/2025,SOUTH,Pending
ORD00820,CUST0115,Monitor,2 ,1419.62,28/07/2025,East,
ORD01503,CUST0262,Monitor,2,1261.62,2025-02-26,South,
ORD01525,CUST0117,Webcam,3,160.93,2025-07-04,SOUTH,completed
ORD01777,CUST0115,Tablet,3,457.42,2025-06-16, East ,Pending
ORD01413,CUST0293,Mouse,,734.94,2025-03-30,South,
ORD00887,CUST0067,Mouse,,326.84,2025-05-02,SOUTH,Pending
ORD00969,CUST0252,Tablet,4,868.44,2025-07-08,East,
ORD01637,CUST0193,Laptop,,657.05,24/03/2025,South,Cancelled
ORD00786,CUST0146,Webcam,1,51.94,2025-01-12, East ,Cancelled
ORD01624,CUST0145,Webcam,,566.3,2025-06-26,East,PENDING
ORD01954,CUST0179,Charger,2,1336.38,28/08/2025,north,completed
ORD01650,CUST0153,Monitor,5,1228.61,03/04/2025,North,
ORD00302,CUST0110,Monitor,3,1130.96,2025-07-27,north,Completed
ORD00690,CUST0074,Charger,2 ,924.81,28/01/2025,SOUTH,Cancelled
ORD00813,CUST0168,Tablet,,50.75,01-14-2025,SOUTH,Pending
ORD01062,CUST0283,Charger,4,892.54,2025-03-08,SOUTH,PENDING
ORD01378,CUST0148,Monitor,3 ,1052.48,05-09-2025, East ,
ORD00237,CUST0128,Laptop,3,581.53,25/04/2025,East,Cancelled
ORD01116,CUST0077,Headphones,5,1228.17,2025-03-31,East,completed
ORD01776,CUST0209,Mouse,4,1246.03,17/04/2025,north,PENDING
ORD00500,CUST0146,Mouse,2,679.31,01/05/2025,South,Pending
ORD01698,CUST0021,Webcam,3,595.97,04-29-2025, East ,Cancelled
ORD01080,CUST0066,Webcam,4,757.77,08-25-2025, East ,completed
ORD01327,CUST0163,Charger,4,1215.46,19/04/2025,East,Completed
ORD00795,CUST0277,Webcam,2,627.33,03-06-2025,north,completed
ORD01976,CUST0253,Monitor,2,1214.28,2025-03-16,North,PENDING
ORD01568,CUST0104,Mouse,5 ,1271.22,2025-02-21,north,Completed
ORD01984,CUST0155,Monitor,4,971.66,07-28-2025, East ,PENDING
ORD00991,CUST0228,Webcam,2,424.41,2025-06-14,north,completed
ORD01404,CUST0168,Webcam,1,228.66,07-05-2025, East ,Completed
ORD00935,CUST0103,Monitor,1,518.91,20/06/2025,SOUTH,
ORD00388,CUST0050,Mouse,,522.25,19/05/2025, East ,PENDING
ORD01709,CUST0219,Tablet,5 ,171.04,22/04/2025,East,Completed
ORD00391,CUST0217,Mouse,,658.74,07-30-2025,South,PENDING
ORD00744,CUST0206,Monitor,4,542.52,2025-03-25,north,
ORD00353,CUST0120,Mouse,2,212.81,07-17-2025,North,Pending
ORD01218,CUST0149,Monitor,5,759.69,2025-07-13, East ,Completed
ORD00236,CUST0208,Charger,5,498.61,04-13-2025,North,Pending
ORD01750,CUST0170,Webcam,5,241.84,06-24-2025,north,PENDING
ORD00481,CUST0282,Tablet,,829.0,03-16-2025,North,Cancelled
ORD00568,CUST0141,Keyboard,1,801.39,26/04/2025, East ,Cancelled
ORD01141,CUST0199,Monitor,2,1495.54,2025-06-05,South,PENDING
ORD01724,CUST0300,Monitor,1,1468.95,2025-04-04, East ,Pending
ORD01915,CUST0294,Webcam,4,190.68,25/02/2025,North,
ORD01605,CUST0037,Keyboard,5 ,942.93,12/08/2025,SOUTH,Cancelled
ORD00121,CUST0135,Charger,,1411.03,01-28-2025,South,completed
ORD01389,CUST0242,Charger,4,1062.27,2025-07-15,West,Pending
ORD01772,CUST0254,Headphones,2,1083.97,2025-04-17, East ,Completed
ORD01025,CUST0015,Keyboard,3,1354.95,16/07/2025,South,
ORD01087,CUST0262,Charger,,86.97,29/01/2025,East,Cancelled
ORD01273,CUST0279,Monitor,4,1060.83,28/07/2025, East ,Pending
ORD00927,CUST0034,Keyboard,1 ,1379.48,2025-04-24,East,PENDING
ORD00516,CUST0266,Headphones,2,60.08,06-03-2025,north,
ORD00224,CUST0248,Monitor,2,425.72,2025-03-18,East,Cancelled
ORD01512,CUST0225,Headphones,1,816.48,06/06/2025,South,Completed
ORD00614,CUST0195,Webcam,4,921.14,07-10-2025,north,PENDING
ORD00844,CUST0154,Monitor,5,647.32,2025-05-26,north,Completed
ORD01246,CUST0298,Headphones,1,971.21,08-17-2025,north,completed
ORD00053,CUST0159,Monitor,2 ,229.56,2025-01-12,West,PENDING
ORD01894,CUST0289,Laptop,4 ,937.1,01-06-2025,West,Pending
ORD00486,CUST0283,Mouse,2,971.87,21/01/2025, East ,Pending
ORD01967,CUST0105,Tablet,3,46.1,12/02/2025,West,PENDING
ORD00819,CUST0189,Keyboard,5,184.85,07-03-2025,West,completed
ORD01680,CUST0260,Tablet,1,758.09,29/04/2025,SOUTH,PENDING
ORD00156,CUST0166,Webcam,2,665.25,01/05/2025,SOUTH,Cancelled
ORD01367,CUST0068,Mouse,4,1252.76,2025-01-31,West,
ORD00601,CUST0096,Monitor,5,1450.52,05-24-2025,North,Completed
ORD01644,CUST0203,Laptop,5,1150.65,2025-05-07,SOUTH,
ORD00249,CUST0115,Laptop,1,1467.95,04-29-2025,SOUTH,PENDING
ORD00762,CUST0160,Webcam,2,1227.39,08-16-2025,north,Cancelled
ORD01878,CUST0123,Tablet,3,509.43,2025-04-18,North,Cancelled
ORD01131,CUST0287,Mouse,,707.97,03-22-2025,SOUTH,completed
ORD00543,CUST0086,Keyboard,1 ,196.31,03-02-2025,East,
ORD00794,CUST0035,Tablet,4,322.51,2025-07-23,SOUTH,Cancelled
ORD01142,CUST0008,Keyboard,3,825.23,2025-07-24,West,Completed
ORD01490,CUST0115,Mouse,4,1482.41,29/01/2025,West,completed
ORD00629,CUST0035,Charger,5,106.74,2025-05-01,North,
ORD00151,CUST0059,Charger,1 ,1449.64,02-13-2025,West,
ORD01683,CUST0091,Charger,1,460.39,27/02/2025, East ,
ORD00292,CUST0194,Mouse,4,1486.14,05-03-2025,West,PENDING
ORD00382,CUST0223,Keyboard,1,160.87,2025-02-22,West,
ORD00687,CUST0130,Headphones,4,994.11,01-20-2025,West,Cancelled
ORD01368,CUST0279,Headphones,2,986.11,2025-07-08,East,
ORD01225,CUST0291,Webcam,3,174.18,03/01/2025,SOUTH,Pending
ORD00898,CUST0012,Webcam,4 ,278.96,01-07-2025,East,completed
ORD00855,CUST0201,Laptop,3,21.73,06-11-2025,West,completed
ORD01072,CUST0149,Headphones,4,447.38,2025-02-24,SOUTH,
ORD00555,CUST0078,Laptop,5,42.98,27/01/2025,East,Pending
ORD01565,CUST0250,Headphones,5 ,25.54,27/06/2025,North,
ORD01730,CUST0140,Laptop,5,761.72,15/01/2025,South,Pending
ORD00892,CUST0068,Keyboard,5,958.33,14/07/2025,SOUTH,completed
ORD01801,CUST0071,Mouse,1,1423.99,2025-05-31,North,completed
ORD00536,CUST0250,Headphones,3 ,847.59,2025-05-26,West,Completed
ORD01365,CUST0016,Tablet,5,952.04,2025-05-06,West,
ORD00616,CUST0021,Charger,5,1150.09,2025-01-13,East,completed
ORD00155,CUST0091,Tablet,4,1134.12,07-14-2025,West,
ORD01194,CUST0207,Laptop,5 ,1377.87,11/01/2025,SOUTH,Completed
ORD01757,CUST0121,Headphones,2,919.75,12/02/2025,South,PENDING
ORD01825,CUST0071,Monitor,4 ,1301.16,22/02/2025,West,PENDING
ORD01827,CUST0210,Mouse,3,968.1,16/08/2025,South,Completed
ORD00323,CUST0155,Keyboard,3,149.08,03/04/2025,North,Cancelled
ORD01587,CUST0067,Tablet,3 ,919.43,07-15-2025,north,
ORD01283,CUST0122,Keyboard,1,428.24,24/06/2025,North,Pending
ORD00083,CUST0226,Webcam,2 ,1448.59,06/03/2025,North,Completed
ORD00513,CUST0027,Keyboard,4,1447.21,2025-01-02, East ,Pending
ORD01564,CUST0140,Charger,,25.24,30/07/2025,West,Cancelled
ORD01521,CUST0222,Laptop,2,854.73,01-07-2025,East,Completed
ORD00930,CUST0014,Tablet,5 ,499.01,2025-02-19,North,Completed
ORD01674,CUST0154,Webcam,4,568.62,19/03/2025,north,PENDING
ORD01358,CUST0155,Mouse,2,844.62,07/04/2025,SOUTH,completed
ORD00011,CUST0288,Headphones,,881.03,08-18-2025,West,Cancelled
ORD00832,CUST0076,Mouse,3,149.43,11/08/2025,South,Pending
ORD00033,CUST0038,Laptop,4,935.53,2025-05-25,North,PENDING
ORD01551,CUST0150,Mouse,3,1027.72,06-01-2025,South,Completed
ORD00414,CUST0216,Webcam,3,398.23,17/03/2025, East ,Completed
ORD00581,CUST0204,Laptop,,61.65,03-14-2025,North,PENDING
ORD01407,CUST0125,Laptop,3,864.27,25/02/2025,East,
ORD01590,CUST0244,Webcam,,271.07,2025-03-19, East ,PENDING
ORD01527,CUST0082,Keyboard,3,33.73,02-18-2025,East,PENDING
ORD01958,CUST0061,Mouse,,647.88,2025-03-27,South,Completed
ORD00615,CUST0020,Mouse,4,690.78,2025-08-13,South,PENDING
ORD01046,CUST0223,Headphones,5,196.6,2025-03-25,SOUTH,PENDING
ORD01403,CUST0141,Webcam,4 ,1036.6,03-04-2025, East ,PENDING
ORD01015,CUST0137,Laptop,,877.84,2025-01-11,South,PENDING
ORD00090,CUST0292,Headphones,4,195.29,26/06/2025,SOUTH,completed
ORD01744,CUST0290,Mouse,2,1400.09,07/04/2025,SOUTH,
ORD00602,CUST0171,Tablet,4,1119.14,05/01/2025,SOUTH,Cancelled
ORD01238,CUST0028,Monitor,5,224.79,09/07/2025,South,Pending
ORD01889,CUST0034,Headphones,3,865.39,2025-08-28,SOUTH,completed
ORD00134,CUST0076,Mouse,2,419.77,06-12-2025,north,
ORD01371,CUST0210,Keyboard,,1122.77,2025-08-03,East,Cancelled
ORD00556,CUST0120,Mouse,2,31.94,25/02/2025,West,Cancelled
ORD01032,CUST0113,Tablet,,689.12,03/06/2025,South,
ORD01606,CUST0063,Laptop,,216.69,08-24-2025,North,Pending
ORD00321,CUST0290,Tablet,3,1342.29,2025-07-15,North,Completed
ORD01818,CUST0268,Headphones,,157.26,08-09-2025,north,Cancelled
ORD01212,CUST0137,Monitor,1,802.88,2025-03-12,north,
ORD01783,CUST0132,Charger,2,1359.87,02-22-2025,South,Cancelled
ORD00635,CUST0131,Mouse,3,457.42,21/05/2025, East ,Completed
ORD00553,CUST0140,Headphones,,1116.96,27/07/2025,West,Pending
ORD01329,CUST0169,Keyboard,5,814.25,2025-07-04, East ,completed
ORD01056,CUST0099,Webcam,5,989.4,07-30-2025,north,Pending
ORD01643,CUST0246,Laptop,1,336.31,2025-03-01, East ,Pending
ORD00797,CUST0223,Laptop,5,308.97,2025-04-29,South,Pending
ORD01704,CUST0278,Webcam,2,1199.07,05-29-2025,South,Completed
ORD01265,CUST0178,Mouse,4,901.24,2025-06-06,north,completed
ORD01755,CUST0034,Webcam,1 ,659.08,28/07/2025,South,completed
ORD00175,CUST0071,Laptop,3,1376.92,05-01-2025, East ,Pending
ORD00767,CUST0075,Headphones,5,528.28,02-11-2025, East ,
ORD00246,CUST0033,Laptop,1 ,1479.34,2025-05-01,East,completed
ORD01081,CUST0011,Keyboard,2,522.74,01-04-2025,South,Completed
ORD01782,CUST0169,Monitor,4,40.83,02-03-2025,SOUTH,Cancelled
